X,Y,R,Count,area,X_norm,Y_norm,dist_centroid,log_Count
0.09519303139921494,0.16077421039264714,0.10749689445224785,249,0.03630293251465515,0.38027128989470527,0.425387998030972,0.02460768649396476,5.521460917862246
0.06461715964764098,0.22822246742940097,0.10009468669907076,36,0.03147544810970853,0.20251114626427294,0.7569599176407125,0.07249528528101348,3.6109179126442243
0.06560399606069554,0.23231146357293855,0.10809433638233744,50,0.03670757983052845,0.20824835578521786,0.7770611976463734,0.07485454134190862,3.9318256327243257
0.0927370129829792,0.1758815259488966,0.1066092875791355,165,0.035705897590527245,0.3659926393961606,0.4996547298815244,0.02194841199854942,5.111987788356544
0.0965329478943736,0.15629396656626351,0.10074026153217525,236,0.031882768126502085,0.3880612149234145,0.40336336594857114,0.02664121275767396,5.4680601411351315
0.07208574399488833,0.2156087931791486,0.10762419142082176,77,0.03638896271131752,0.24593154771903594,0.6949517892140713,0.05830902279082774,4.356708826689592
0.16320457288138066,0.26082182972173384,0.10945150421248136,245,0.037635123175086806,0.7756726534477998,0.9172165885793276,0.09789724358072088,5.5053315359323625
0.0954377623610912,0.14332984854876285,0.1009727550600111,302,0.03203009930556214,0.3816940918768499,0.3396324752486445,0.03774098102239164,5.713732805509369
0.08071343837510755,0.1451244348389839,0.10163563343349329,292,0.03245203002417285,0.2960907125889074,0.34845456268716307,0.04576790628977479,5.680172609017068
0.09797853345014938,0.1471453705235446,0.1051444371413334,313,0.034731414705054114,0.3964654723101742,0.35838937129122334,0.0331640423609459,5.749392985908253
0.08169105682109988,0.23317062444639905,0.109479017688424,59,0.03765404668299178,0.3017743312535628,0.7812847852167927,0.06618688037543365,4.0943445622221
0.07522277052310375,0.23467821451929716,0.10706906739662336,54,0.03601454334523414,0.264169401761557,0.7886960150456528,0.07088474849950538,4.007333185232471
0.15902525134462264,0.1006836343012867,0.10675819517022413,278,0.03580571239129818,0.7513751680747582,0.1299860330222928,0.08722150283669033,5.631211781821365
0.08967566027176962,0.23219338909646267,0.10035277352145472,52,0.031637971645133316,0.348194733188629,0.776480750018191,0.06169586554634101,3.970291913552122
0.0936775726313609,0.14757736829445592,0.10290092873341385,292,0.03326507153499249,0.3714608078771038,0.3605130485582303,0.03517806477726111,5.680172609017068
0.08762653446481072,0.1318432647377374,0.10143731382371111,398,0.032325507571037006,0.33628165019556305,0.2831650613923533,0.051612344394302255,5.988961416889864
0.17483019229663205,0.2437263739190141,0.108958244589853,276,0.0372966708839431,0.8432609725589777,0.833176268693486,0.09073165111547991,5.6240175061873385
0.07801458936560936,0.2181095317639385,0.1060129215986689,75,0.03530754159296304,0.28040030835568863,0.7072452824699326,0.05599418233101245,4.330733340286331
0.16616326007265758,0.2441588987485757,0.10804012489204536,263,0.03667076987972976,0.7928736890994434,0.8353025369518112,0.0855789458834735,5.575949103146316
0.1565837137689659,0.2491658781014286,0.10674129626333394,255,0.03579437781394623,0.7371807054064781,0.8599165718936944,0.08449216326893387,5.545177444479562
0.17035521734007675,0.2569588388411371,0.10724096245308629,254,0.03613027595763662,0.8172446353149249,0.8982263380081912,0.09842199693013182,5.541263545158426
0.0906041105486522,0.14204798736763471,0.10531788300286549,350,0.03484609483288519,0.35359250094201655,0.3333309162288427,0.041457076331065844,5.860786223465865
0.17739704750075577,0.2499663260410386,0.10034146299634387,254,0.03163084036426438,0.8581839992340902,0.8638515299125432,0.09713040467184239,5.541263545158426
0.18852475687111292,0.2532750395198292,0.10918111500297362,294,0.0374494050945364,0.9228775992080818,0.8801169832807957,0.10703082177263024,5.68697535633982
0.0835066700687216,0.14583854323675544,0.1087174117993662,345,0.03713197780331729,0.3123298331308867,0.3519650802699898,0.043236886860709596,5.846438775057725
0.08651679389275244,0.13652553078740737,0.10060713947898046,360,0.03179856156996252,0.3298299079497694,0.30618282360623233,0.048326682392351265,5.8888779583328805
0.17254951638335492,0.24051725528503023,0.10686279384242836,270,0.03587590961977124,0.8300017176401792,0.8174004181011483,0.08681810630735178,5.602118820879701
0.15453844714945442,0.11070201043813584,0.10195097798302068,297,0.03265372004717729,0.7252900587226864,0.17923581875444844,0.07632321964610736,5.697093486505405
0.16089357960772843,0.25420119685478104,0.10519875778000168,247,0.034767310469476134,0.7622371413030893,0.8846699217687878,0.09101049912499098,5.5134287461649825
0.07527355538249618,0.14390639996796972,0.10232382931838888,299,0.03289299673316886,0.2644646516884666,0.34246677029523065,0.050696109774252346,5.703782474656201
0.17504744976743725,0.25499527904372504,0.1087163552122797,264,0.03713125606101406,0.8445240508296121,0.8885735861076985,0.09958137674802839,5.579729825986222
0.07998278862263629,0.24029950749357237,0.10328563305588948,48,0.033514265370935534,0.29184290549453906,0.8163299819419882,0.07324774260748845,3.8918202981106265
0.17191060968249794,0.2344678915114029,0.1033528100398502,267,0.03355787490987865,0.8262872807196706,0.787662078713872,0.08195960492027185,5.5909869805108565
0.08469230813310939,0.21503586524191237,0.10329366543605088,76,0.03351947828932415,0.3192228236016631,0.6921353070054361,0.04939136487368277,4.343805421853684
0.16407600409239115,0.10358989580662424,0.1024466081721792,218,0.03297198102079704,0.7807389272237975,0.1442730546378041,0.08748066943455833,5.389071729816501
0.08909806990374236,0.23319259343983836,0.10323248487255098,53,0.03347978305269537,0.34483677343479807,0.7813927835794872,0.06284354885822563,3.9889840465642745
0.07371204657550982,0.1519285017015323,0.10008263604972628,241,0.031467869750292546,0.25538644675402217,0.38190298092484765,0.04741689095230113,5.488937726156687
0.08460963737911249,0.14561263710461372,0.10177352197283863,293,0.03254014475935973,0.31874219739993365,0.35085453815701834,0.0426081242578105,5.683579767338681
0.14525589347514242,0.10713862909474706,0.10258047283046257,337,0.033058204796207545,0.6713237127159545,0.16171843217935694,0.07515392903971548,5.823045895483019
0.17235463563991416,0.10955546768157952,0.10079948052642355,182,0.03192026297458507,0.8288687318261917,0.17359947766265618,0.08782534054483439,5.209486152841421
0.07741245471198581,0.2379921510913549,0.1072094620104558,53,0.03610905360927073,0.2768996545269888,0.804987144852956,0.07251124994508056,3.9889840465642745
0.17532127513815743,0.23974853142194497,0.10964397651213945,281,0.03776760354358976,0.846116000116434,0.8136214138965755,0.08813013101370999,5.641907070938114
0.17608201371325197,0.23798836980483737,0.1033849061998201,270,0.033578720906500985,0.8505387357778319,0.8049685562565371,0.08739400610256709,5.602118820879701
0.17836676712184835,0.2451527311472588,0.1083311827764532,280,0.03686861662527567,0.863821696190933,0.8401881623286411,0.09415933540396634,5.638354669333745
0.056637572503165,0.22703537108950736,0.1052837512475673,41,0.03482351242574788,0.15611990782507512,0.7511242173650813,0.07742880150817831,3.7376696182833684
0.07065123077365733,0.23749342008772323,0.10471779959531902,47,0.034450131862237485,0.2375916619974571,0.8025354106865277,0.07580120916048173,3.871201010907891
0.0863602899909026,0.16300609210352562,0.1054638641021995,223,0.0349427621137254,0.3289200350834261,0.4363598056910957,0.03107783585093929,5.4116460518550396
0.1631452627047539,0.25088851106931664,0.10850508348992968,257,0.03698707974265911,0.7753278395500448,0.868384940759541,0.08937320959469694,5.552959584921617
0.0758793366095897,0.22750787602458775,0.10112786932797492,53,0.03212858412104435,0.26798650574422944,0.7534470256218507,0.06465471589866308,3.9889840465642745
0.08671311598465423,0.1457116214489277,0.10537442305031336,314,0.03488351922181627,0.33097127338777993,0.3513411397461092,0.04107779093573596,5.752572638825633
0.09140677145197464,0.1448398274602961,0.10308090421141132,302,0.033381535648902026,0.3582589620856399,0.3470554484767664,0.038730393051049014,5.713732805509369
0.1643259349286375,0.2550061877214543,0.10787902295388442,250,0.03656148960062478,0.7821919599193098,0.8886272125670616,0.09348144800259522,5.5254529391317835
0.06866334030989897,0.23580551928558532,0.10578805580829062,49,0.03515791760622952,0.22603458531848844,0.7942377832360406,0.07562677017442439,3.912023005428146
0.1409113151984483,0.1259332226855152,0.10578464070525234,518,0.035155647671835266,0.6460654677588324,0.25411161991999964,0.05633733676660271,6.251903883165888
0.05098387967002466,0.22671059058517537,0.10019442914619812,21,0.03153820873202816,0.12325081227722247,0.7495276142799268,0.08154981334559838,3.091042453358316
0.08430303081722626,0.14136271638096132,0.1004706306993441,310,0.03171232836700383,0.31695966681759224,0.3299621617719211,0.04591935274768342,5.739792912179234
0.16191489482333896,0.23875704938268769,0.10758578620505702,263,0.03636299686487606,0.7681748015894073,0.8087473427573321,0.07870829142551306,5.575949103146316
0.08065669979380496,0.22940387014840155,0.10368311886013766,56,0.03377271521613477,0.29576084927564905,0.7627676283893791,0.06349778825368854,4.04305126783455
0.16568783602188697,0.09826964963661829,0.1047012028614682,215,0.03443921271835305,0.7901096976673432,0.11811901726328777,0.09279696163756405,5.375278407684165
0.07104808781409408,0.23067476406240747,0.10266646761467292,47,0.033113654429158076,0.2398988853231552,0.7690152729275864,0.07011497060692408,3.871201010907891
0.14915577300248736,0.09994745894602584,0.10570291337726746,319,0.03510134740204333,0.6939965951297334,0.12636703549089312,0.08331207854619457,5.768320995793772
0.0964626913730683,0.14989879010495594,0.10885337849238905,320,0.037224913593684975,0.38765276183270053,0.37192503042029645,0.03166416495810214,5.771441123130016
0.0632080608205725,0.2173615114220924,0.1037621381659218,62,0.033824212769022415,0.1943190132018273,0.703568055636363,0.06616468672560939,4.143134726391533
0.08417471692835274,0.13772586282618818,0.10638794491254094,394,0.03555778602546657,0.31621368333423455,0.3120835898491725,0.04878595626681414,5.978885764901122
0.16763824772682703,0.24115975477646395,0.10754112504383397,265,0.03633281301547731,0.8014488826176718,0.8205589102413807,0.08412319808098763,5.583496308781699
0.15795976442114773,0.23878541630827776,0.10878381192534584,264,0.03717734902577347,0.7451807049996867,0.8088867930023725,0.07642389897165017,5.579729825986222
0.08262861217636831,0.2214826756851931,0.10422395893780977,68,0.0341259699687688,0.3072250335579188,0.723827472347439,0.05581299611611928,4.23410650459726
0.08410362229038928,0.14972903283654815,0.10629610347330046,294,0.0354964206392342,0.31580035765186587,0.3710905130313148,0.04018226283539153,5.68697535633982
0.168345793554117,0.24840553806694576,0.1026839697781962,251,0.03312494555485297,0.8055623695169521,0.8561787821291311,0.09028787936308194,5.529429087511423
0.07329696491739236,0.2234739661944962,0.10551297291159484,64,0.03497531159373042,0.25297327025443406,0.7336165469014413,0.06313776259155521,4.174387269895637
0.0982819809482968,0.14820001616021328,0.10447768075422084,302,0.03429232408282248,0.39822963691987834,0.3635739511991625,0.03210125710477633,5.713732805509369
0.18616673838191924,0.2492574209468738,0.1075638104244287,290,0.03634814316242124,0.909168694725229,0.8603665914838858,0.10250116729417452,5.673323267171493
0.17948155509410163,0.25266842011025603,0.10185409922114431,255,0.03259169123688688,0.8703027827050083,0.8771348756483464,0.10053979348755969,5.545177444479562
0.0538715372643146,0.15431644519182597,0.1037388646517319,234,0.03380904114620105,0.14003890037777075,0.39364197970379017,0.06449488002808455,5.459585514144159
0.0849594131266285,0.15171968242678624,0.101659818670271,259,0.03246747644559542,0.3207757023682323,0.3808764368624661,0.03825172214575958,5.560681631015528
0.06698005108132708,0.2272012267501751,0.10110672513869788,44,0.03211515039897233,0.21624838077545375,0.7519395546651361,0.07013199925232323,3.8066624897703196
0.14701810577709018,0.08508846943346063,0.10783687390231236,332,0.036532925547618104,0.68156875542305,0.05332106080458611,0.09629585719976652,5.808142489980444
0.05420132897812828,0.24029560949945364,0.1058176387860092,30,0.0351775837454857,0.1419562233863168,0.8163108196174248,0.08842382490698449,3.4339872044851463
0.15943523895788295,0.10959656144931525,0.10824053211186456,330,0.03680693971627011,0.7537587291261647,0.17380149236326894,0.07990401510997536,5.802118375377063
0.1672576066541166,0.23349755998360328,0.1039045540667255,264,0.033917125494403996,0.7992359346989205,0.782891982324946,0.07806127635152661,5.579729825986222
0.08367149337120151,0.13564406982901553,0.10702092957513988,405,0.035982166637808614,0.31328807282264504,0.3018496100455652,0.050733258204470555,6.0063531596017325
0.06862363582764151,0.23356308820721583,0.10002587520280476,39,0.03143218650868459,0.2258037538142814,0.7832141154659104,0.07388470232194937,3.6888794541139363
0.1549637467103134,0.1101669848339216,0.10387380945563078,312,0.03389705679639095,0.7277626394438023,0.17660566232901245,0.0770016347808817,5.746203190540153
0.17469700549507358,0.24531555137350716,0.10611687788413976,270,0.03537682070413452,0.8424866592322124,0.8409885776001439,0.09184044950256698,5.602118820879701
0.05897789482698684,0.23787342216921123,0.10328434617361663,31,0.033513430237451125,0.1697259314179319,0.8044034800058878,0.08340967668043255,3.4657359027997265
0.15568397188893493,0.096987792935626,0.1044895492252973,270,0.034300115614385236,0.7319498407847232,0.11181748026758724,0.08883299315121805,5.602118820879701
0.1603280419756959,0.25812504190298624,0.10806500465542078,246,0.0366876611065522,0.7589492530127631,0.9039593280788072,0.09413648742179119,5.5093883366279774
0.1798168087412173,0.25683856553621404,0.10322288338782903,253,0.03347355554249177,0.8722518599692024,0.8976350810603737,0.10397285548080518,5.537334267018537
0.08566032440830362,0.24311660104545543,0.10838559783364377,50,0.0369056643467663,0.32485061774971596,0.8301786588056335,0.07331295824758015,3.9318256327243257
0.1905814162580058,0.24725946174982436,0.1053821529362706,294,0.034888637266739866,0.9348344804699916,0.8505447340279306,0.10424755080372972,5.68697535633982
0.1616293376989189,0.11122282766114897,0.10864585809964232,328,0.03708311615364684,0.7665146469464252,0.18179612755985133,0.07983215629438095,5.796057750765372
0.07895012026019566,0.2366533860147069,0.10666795271460038,53,0.03574520500363783,0.2858392409736542,0.7984058494144575,0.07057530904518783,3.9889840465642745
0.05480292344623003,0.24067135010244972,0.1015238874242207,20,0.03238070875302492,0.14545373671728293,0.8181579397430471,0.08828915070142299,3.044522437723423
0.09253782033959795,0.1424863685522588,0.10550336202865866,351,0.03496894027640489,0.36483458532053953,0.33548597400635344,0.03999876942935738,5.863631175598097
0.14909084996853772,0.12283073310195142,0.10869240945351108,465,0.037114900873635864,0.6936191495434365,0.23885995187124762,0.06315729845291033,6.1441856341256456
0.07662613374003074,0.1398714934687157,0.10912472481181525,397,0.03741073112124033,0.2723281894825896,0.3226313920040696,0.05233466335837498,5.986452005284438
0.07701640881972927,0.24076293920222325,0.1062419770060912,49,0.03546027996015663,0.2745971470052485,0.8186081867169709,0.07509936888800606,3.912023005428146
0.07642110783195619,0.14004137645528697,0.10379647096007544,357,0.0338465999687647,0.2711362223274612,0.3234665274166242,0.05236782291310135,5.8805329864007
0.07515712094815816,0.24120574609107875,0.10526579217629342,48,0.03481163320232078,0.26378773225540453,0.8207850010129167,0.07642761369967728,3.8918202981106265
0.07439897514103207,0.24384842925988243,0.10869701154163876,49,0.037118043865157234,0.25938007027073495,0.8337762860319368,0.07908476677363684,3.912023005428146
0.14507083170618182,0.11410390503598414,0.10072624397575058,346,0.03187389605487875,0.6702478118586308,0.19595934537580967,0.06876729873865106,5.849324779946859
0.17074731193303816,0.2640232059404077,0.10678631504718793,242,0.03582457716934702,0.8195241710131327,0.9329543778841014,0.1045340225331913,5.493061443340548
0.16381739049325025,0.24717642028399928,0.10740339518620316,259,0.03623980843266423,0.779235415209436,0.8501365067520824,0.08665696003103512,5.560681631015528
0.15451126835429843,0.2377722790957205,0.10417030932060084,261,0.03409084610612464,0.7251320482963645,0.8039062662229686,0.07367108565333595,5.568344503761097
0.0804882742724348,0.132749386165047,0.10165488720154536,396,0.03246432655878074,0.29478166722278576,0.287619504461043,0.054975130336058116,5.983936280687191
0.1723810159218154,0.1179992862312142,0.10133372388305438,224,0.03225951829242937,0.829022099904717,0.215108824951098,0.0816640738194821,5.41610040220442
0.08715990434286884,0.2178659692439158,0.10520472940098828,75,0.03477125772318782,0.33356878437205945,0.7060479425258491,0.0502762576435389,4.330733340286331
0.06632493813033562,0.14526337409149048,0.10444048375759372,299,0.0342679103633686,0.21243972494354263,0.3491375804060293,0.057191205118843645,5.703782474656201
0.06872882296132232,0.15545627507931672,0.10859095359902494,279,0.037045645502624895,0.22641528437481925,0.3992453207006957,0.05025547686067705,5.634789603169249
0.144482700039922,0.12934783235177066,0.10963399300642304,551,0.03776072608562445,0.6668285677462346,0.2708976531178826,0.05518266915260969,6.313548046277095
0.14869717293526638,0.12032402946858284,0.10587647062529996,416,0.03521671025196341,0.6913304139499954,0.22653713476485715,0.06506703869177285,6.0330862217988015
0.11182560882674836,0.1340426889697393,0.10386377421676624,451,0.033890507529893796,0.47696875698525293,0.2939773098726019,0.04184904715566337,6.113682179832232
0.10165900842812985,0.15138872397230194,0.10604403358279656,300,0.03532826829015382,0.41786279389857145,0.3792494633143633,0.02766399305628613,5.707110264748875
0.07969429424757205,0.13459921626854615,0.10074024556379932,377,0.03188275801900427,0.290165674442399,0.2967131674453195,0.054049704141878895,5.934894195619588
0.1820207139038302,0.24010263317032443,0.10145752970837715,275,0.032338393437716655,0.8850647897668215,0.8153621586037867,0.09311109178556544,5.62040086571715
0.17318534446778824,0.23380869329943232,0.109397803094386,280,0.03759820175666128,0.8336982562877587,0.7844214965824865,0.08238916850456983,5.638354669333745
0.07990118448183185,0.1270252080378503,0.10193593263354388,444,0.03264408305518578,0.2913684803037188,0.2594797598151813,0.05990257407907757,6.09807428216624
0.164876908703708,0.24694693467975792,0.10841414985017596,262,0.03692511102514082,0.7853951777437725,0.8490083681512636,0.08707441786321328,5.572154032177765
0.14306750850422262,0.10582374113870728,0.10297460754138144,350,0.033312725298701405,0.6586010132648961,0.15525451535170248,0.0755074722374854,5.860786223465865
0.08517079559503717,0.14817995916190244,0.10213423394064056,283,0.03277121508132628,0.32200462490723875,0.3634753520992939,0.04041823596593269,5.648974238161206
0.0832432148351959,0.2284964689422352,0.10700439233404846,60,0.03597104732137608,0.31079817311699653,0.7583068939982617,0.061369050559955535,4.110873864173311
0.1795309975172414,0.24769458863114377,0.10744644353442784,279,0.036268864805320905,0.8705902280576762,0.8526837938294947,0.09682291703433264,5.634789603169249
0.1033728768594055,0.14126114028039327,0.10289512052400324,345,0.03326131636871634,0.42782677795052376,0.3294628192517213,0.03633844503200862,5.846438775057725
0.07904469636268772,0.13500582986978185,0.10061361478883692,374,0.03180265496068014,0.2863890817664071,0.2987120575312069,0.054165646668037894,5.926926025970411
0.14283777163158873,0.1059516573503432,0.10280342277476616,350,0.03320205935452812,0.6572653830068804,0.15588334440829643,0.07530276198522068,5.860786223465865
0.08406097393636588,0.24178197932727288,0.10217571254129466,48,0.03279783847898881,0.3155524112450259,0.8236177318893234,0.07274799250789461,3.8918202981106265
0.14533903096797288,0.125723639884614,0.10692181019546183,488,0.03591554642721157,0.6718070524155284,0.2530813224050596,0.05870849272669337,6.192362489474872
0.18149409379750553,0.23780901108447045,0.10613159972020791,285,0.035386637198779,0.8820031578205753,0.8040868386581357,0.09115532486661074,5.655991810819852
0.09787345376871556,0.142343218300884,0.10159823896317748,318,0.03242815447604075,0.3958545664489748,0.3347822552488014,0.03743775990545508,5.765191102784844
0.08268615870777292,0.22354108552669164,0.10475059496917637,65,0.0344717133292582,0.3075595940823424,0.7339465018446333,0.05747811561610858,4.189654742026425
0.06848076333186419,0.16128432188430994,0.10176971541860055,198,0.032537710658483335,0.22497313038752959,0.42789567805024153,0.04842915450664178,5.293304824724492
0.18365754285646596,0.26493933693779664,0.10060423510595048,242,0.031796725645553525,0.8945808863832329,0.9374580274484292,0.11271238939254245,5.493061443340548
0.09107224827249576,0.13521366876253593,0.10750599846525344,420,0.03630908183397673,0.35631413156976705,0.2997337820896708,0.04695029879690584,6.042632833682381
0.16596574543177467,0.25382448422767545,0.10236615033725192,243,0.03292021137168964,0.7917253904926947,0.882818023226138,0.09337268511308668,5.497168225293202
0.1672756745837912,0.2493094043035604,0.1070862746162732,260,0.036026120170740195,0.79934097692961,0.8606221388044777,0.09038959751909319,5.564520407322694
0.14313623447199922,0.1094857039973679,0.1054769228917146,393,0.03495141604329865,0.6590005681165899,0.17325652323048327,0.07215426439955314,5.976350909297934
0.10718928173116206,0.13782661554206288,0.1099310368757742,477,0.037965622159800275,0.4500143604883923,0.3125788846555344,0.03870020239578938,6.169610732491456
0.1709512585062875,0.23536508087027577,0.1062918140430569,271,0.03549355588044917,0.820709863197097,0.7920726122256987,0.08194258378831547,5.605802066295998
0.08238187583455168,0.2383175931668392,0.10069539804980512,48,0.031854377223314266,0.3057905728198398,0.806587000185486,0.07037554857486059,3.8918202981106265
0.07016355921943633,0.23698608121949957,0.10809629671158336,51,0.03670891125263986,0.23475646677466389,0.800041360731495,0.07567470973560081,3.9512437185814275
0.09512562485234548,0.1451021676638018,0.10499103367036892,320,0.0346301438617833,0.3798794058120371,0.3483450984794313,0.03639453989756463,5.771441123130016
